city,Body Type,Kms_Driven,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seating Capacity,RTO,Ownership,Transmission,Mileage,Engine Displacement,Max Power,Color,Engine Type,Max Torque,No of Cylinder,Value Configuration,Fuel Supply System,BoreX Stroke,Compression Ratio,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,No Door Numbers,Cargo Volumn,Alloy Wheel Size,Ground Clearance Unladen
4,8,120000,9,86,2016,1840,373,460000.0,14,4,1,5.0,226,3,1,23.9,47,133,86,426,336,4.0,3,4,89,42,3,0,4375,1700,1475,2570,1490,1495,1250,1490,21,5,4,5.2,5,7,190,10.62,13,4.0,465.0,4,184.0
4,8,120000,9,86,2015,1821,402,450000.0,13,4,1,5.0,226,3,1,22.32,47,133,86,236,336,4.0,3,4,90,42,3,0,4370,1700,1475,2570,1490,1495,1260,1490,22,5,4,5.2,5,2,170,10.62,26,4.0,352.0,4,184.0
4,4,120000,17,126,2010,3508,1543,320000.0,8,4,1,7.0,242,0,1,13.6,104,522,86,278,192,4.0,3,23,37,6,3,0,4056,1660,1880,2680,1490,1495,1615,1490,8,0,4,5.1,5,7,117,30.3,26,5.0,352.0,3,184.0
4,7,71000,6,50,2019,7357,268,850000.0,195,2,1,5.0,241,1,1,21.7,45,754,138,380,249,4.0,8,23,39,30,3,0,3998,1765,1647,2519,1490,1495,1277,1490,8,5,1,5.3,22,7,170,12.9,26,5.0,352.0,4,184.0
4,8,53000,31,305,2014,2011,1024,500000.0,206,2,1,5.0,253,1,1,20.54,55,34,9,203,312,4.0,3,4,37,6,3,0,4384,1699,1466,2552,1490,1495,1220,1760,8,5,4,5.4,5,7,170,12.9,26,4.0,480.0,3,184.0
4,2,75000,31,300,2017,1940,328,550000.0,209,2,1,5.0,226,3,1,20.14,45,710,14,381,276,4.0,3,23,79,36,3,0,3971,1682,1469,2469,1460,1456,1103,1620,8,5,4,4.97,5,7,163,16.1,26,5.0,280.0,3,184.0
4,2,23573,20,184,2020,6740,1806,560000.0,178,2,4,5.0,253,1,1,21.79,148,545,138,295,593,3.0,3,49,28,6,0,0,3655,1620,1675,2435,1490,1495,1103,1340,8,5,4,4.7,5,7,170,18.6,22,5.0,352.0,4,184.0
4,7,76200,6,50,2018,7357,268,800000.0,158,2,1,5.0,216,1,1,21.7,45,754,138,380,249,4.0,8,23,39,30,3,0,3998,1765,1647,2519,1490,1495,1277,1490,8,5,1,5.3,22,7,170,12.9,26,5.0,352.0,4,184.0
4,2,85000,9,82,2007,1740,1141,180000.0,130,2,4,5.0,226,1,0,17.8,3,521,116,278,590,4.0,8,49,7,62,0,0,3565,1525,1590,2380,1315,1300,854,1490,8,5,4,5.1,22,7,141,16.2,26,5.0,352.0,1,184.0
4,2,62000,20,156,2014,10332,1806,270000.0,119,2,4,5.0,248,1,1,24.39,148,531,116,296,588,3.0,3,49,37,6,0,0,3530,1490,1520,2380,1490,1495,755,1490,8,5,4,4.5,5,7,170,12.9,23,5.0,214.0,4,184.0
4,8,16603,9,72,2020,7330,1492,735000.0,196,2,4,5.0,253,1,0,20.1,12,648,57,45,41,4.0,3,49,37,6,0,0,3995,1680,1520,2450,1490,1495,1070,1490,16,5,1,5.1,5,7,170,12.9,26,4.0,352.0,4,184.0
4,2,43571,9,74,2018,1502,1103,308000.0,123,4,4,5.0,253,1,1,21.1,143,495,116,344,571,3.0,8,49,37,6,0,0,3495,1550,1500,2380,1386,1368,880,1490,8,5,4,4.6,5,7,135,19.0,13,5.0,215.0,4,184.0
4,2,28328,20,155,2020,7075,1827,380000.0,73,5,4,5.0,253,1,1,22.05,141,482,138,251,562,3.0,3,49,37,6,0,0,3445,1515,1475,2360,1295,1290,762,1185,8,5,4,4.6,5,7,170,12.9,19,5.0,352.0,4,184.0
4,2,115000,20,179,2014,6195,1764,460000.0,48,2,1,5.0,222,1,1,28.4,15,606,138,217,209,4.0,3,6,37,6,3,0,3840,1735,1530,2450,1530,1530,1103,1490,7,5,4,5.1,5,7,170,12.9,13,5.0,268.0,4,184.0
4,7,40282,8,69,2017,5668,2116,657000.0,122,2,4,5.0,226,1,1,17.5,14,705,116,476,32,4.0,8,53,37,6,0,0,3999,1734,1601,2555,1490,1495,1103,1490,8,5,1,5.3,22,7,164,15.31,26,5.0,352.0,4,184.0
4,2,57826,20,155,2016,7073,1268,255000.0,156,2,4,5.0,226,1,1,22.05,141,482,116,251,562,3.0,3,49,37,6,0,0,3445,1515,1475,2360,1295,1290,755,1185,8,5,4,4.6,5,7,170,12.9,19,5.0,352.0,4,184.0
4,2,85400,31,300,2016,6298,15,450000.0,174,2,4,5.0,226,1,1,18.78,149,625,116,332,603,3.0,3,49,59,6,0,0,3971,1682,1469,2469,1460,1456,1103,1490,8,5,4,4.97,5,7,165,14.2,26,5.0,280.0,4,184.0
4,2,74000,9,90,2014,1598,851,480000.0,223,2,4,5.0,226,3,1,18.6,12,647,66,320,53,4.0,3,49,37,6,0,0,3985,1734,1505,2570,1505,1503,1066,1490,8,5,4,5.2,5,7,170,13.2,13,5.0,295.0,4,184.0
4,7,66000,17,130,2018,6482,1540,825000.0,71,2,1,7.0,228,1,1,16.5,41,577,138,489,217,4.0,8,6,37,6,3,0,3995,1745,1880,2680,1490,1495,1450,1490,8,7,4,5.8,5,7,117,30.3,26,5.0,690.0,4,184.0
4,7,65580,20,183,2018,6393,2025,894999.9999999999,105,2,1,5.0,237,1,0,24.3,15,695,116,218,231,4.0,3,6,13,6,3,0,3995,1790,1640,2500,1490,1495,1205,1680,8,5,4,5.1,22,7,172,12.36,26,5.0,328.0,4,184.0
4,2,91200,31,300,2014,1976,328,450000.0,137,2,1,5.0,226,3,1,20.14,45,707,110,381,276,4.0,3,23,79,36,3,0,3971,1682,1469,2469,1460,1456,1158,1620,8,5,4,4.97,5,7,163,16.1,26,5.0,352.0,3,184.0
4,7,65000,6,50,2015,7357,268,590000.0,155,2,1,5.0,225,3,1,21.7,45,754,138,380,249,4.0,8,23,39,30,3,0,3998,1765,1647,2519,1490,1495,1277,1490,8,5,1,5.3,22,7,170,12.9,26,5.0,352.0,4,184.0
4,2,84250,9,90,2017,5704,207,670000.0,51,2,1,5.0,226,3,1,22.54,30,697,57,418,257,4.0,3,4,37,6,3,0,3985,1734,1505,2570,1505,1503,1515,1490,21,5,4,5.2,5,7,180,11.9,13,5.0,295.0,4,184.0
4,2,93155,20,179,2007,4181,1856,230000.0,199,2,1,5.0,226,4,1,17.8,15,610,138,278,201,4.0,3,4,16,65,3,0,3760,1690,1530,2390,1470,1480,1075,1490,8,5,4,5.1,22,7,158,13.75,26,5.0,352.0,2,184.0
4,8,79412,1,14,2014,5473,673,1425000.0,206,2,1,5.0,237,3,0,19.59,74,309,110,236,439,4.0,3,6,37,6,3,0,4824,2047,1508,2920,1541,1586,1640,1490,68,7,4,5.5,5,2,226,7.9,26,4.0,480.0,6,184.0
4,8,68140,28,249,2019,5497,332,810000.0,195,3,1,5.0,253,1,1,21.13,45,74,138,236,312,4.0,3,23,37,6,3,0,4413,1699,1466,2552,1490,1495,1210,1490,8,5,4,5.1,5,7,185,12.9,26,4.0,460.0,4,120.0
4,4,16293,13,105,2022,8788,1307,1789999.9999999998,162,2,4,6.0,229,1,0,16.5,23,153,8,372,290,4.0,3,42,37,6,3,0,4540,1800,1708,2780,1490,1495,1630,1490,54,10,4,5.1,5,2,153,12.9,23,5.0,352.0,4,184.0
4,2,79883,20,175,2014,4137,1235,189000.0,223,3,1,5.0,253,3,1,23.2,15,597,138,221,209,4.0,3,4,37,6,3,0,3775,1680,1620,2360,1470,1480,1100,1520,8,5,4,4.7,22,7,163,14.0,26,5.0,352.0,4,184.0
4,7,9000,12,101,2020,7658,497,1890000.0,88,2,1,5.0,215,1,1,17.1,67,265,138,124,418,4.0,3,4,37,6,3,0,4395,1818,1640,2636,1490,1495,1103,1490,21,1,4,5.1,5,6,170,12.9,6,5.0,408.0,4,184.0
4,2,100048,9,76,2007,1515,62,28001.0,165,3,4,5.0,226,1,1,15.0,3,537,12,278,0,4.0,3,49,7,62,0,0,3825,1665,1515,2455,1450,1440,995,1450,8,5,4,5.1,22,7,148,17.8,26,4.0,352.0,1,184.0
4,8,110712,8,59,2014,1164,1515,270000.0,119,3,1,5.0,62,1,1,25.8,45,751,116,471,231,4.0,3,49,37,6,3,0,3990,1680,1505,2405,1490,1495,1055,1490,8,5,4,4.7,5,7,170,17.0,26,4.0,400.0,4,184.0
4,2,67653,29,273,2017,5953,128,410000.0,158,2,4,5.0,226,1,0,23.84,14,672,116,355,54,3.0,3,53,80,11,0,0,3746,1647,1535,2400,1400,1420,980,1490,8,5,4,5.1,5,7,151,16.31,13,5.0,242.0,4,184.0
4,2,58066,9,89,2015,1569,1336,296000.0,191,4,4,5.0,226,1,1,19.81,3,560,116,265,613,4.0,8,49,37,6,0,0,3585,1595,1550,2380,1400,1385,860,1490,8,5,4,4.7,22,7,165,14.3,13,5.0,225.0,4,184.0
4,8,83000,11,99,2017,5006,531,2350000.0,85,2,1,5.0,226,3,0,16.36,83,326,8,237,502,4.0,3,23,37,6,3,0,4961,1877,1460,2909,1559,1605,1780,2320,68,7,4,5.75,5,2,225,8.5,26,4.0,540.0,8,184.0
4,8,71053,8,59,2019,6415,1508,576000.0,195,2,4,5.0,219,1,1,19.5,14,700,138,476,32,4.0,8,53,37,6,0,0,3995,1695,1501,2470,1490,1495,917,1490,8,5,4,4.7,5,7,140,15.0,26,4.0,420.0,4,184.0
4,2,76977,31,300,2018,6005,330,623000.0,227,2,1,5.0,253,3,1,20.14,45,710,116,381,276,4.0,3,23,79,36,3,0,3971,1682,1469,2469,1460,1456,1103,1620,8,5,4,4.97,5,7,163,16.1,26,5.0,280.0,4,184.0
4,2,150729,29,258,2009,2614,874,80000.0,201,3,1,5.0,226,1,1,18.0,15,613,103,278,202,4.0,3,9,37,6,3,0,3795,1695,1550,2470,1490,1495,1140,1490,8,10,4,5.1,22,7,170,12.9,26,5.0,352.0,2,184.0
4,7,115000,21,210,2016,4663,1327,3190000.0,32,2,1,5.0,227,1,0,15.26,80,362,9,236,518,4.0,3,6,161,6,3,0,4817,2141,1762,2915,1648,1663,2160,2950,44,4,4,5.9,5,2,210,9.0,26,5.0,690.0,6,184.0
4,4,15000,13,105,2022,9729,1302,1750000.0,90,2,1,6.0,229,1,0,18.9,41,96,57,91,313,4.0,3,6,37,6,3,0,4540,1800,1708,2780,1490,1495,1580,1490,36,10,4,5.1,30,30,170,12.9,23,5.0,352.0,4,184.0
4,8,144103,8,68,2007,1146,1789,35840.0,93,3,4,5.0,226,1,1,11.9,89,182,132,278,220,4.0,3,68,37,6,0,0,4870,1820,1465,2740,1555,1555,1420,1870,8,5,4,5.1,22,2,206,10.8,26,4.0,352.0,3,184.0
4,8,19726,8,59,2022,8554,1495,750000.0,38,3,4,5.0,253,1,1,18.6,14,694,14,473,32,4.0,8,49,37,6,0,0,3995,1695,1530,2470,1490,1495,1103,1490,8,5,1,4.7,5,7,170,12.9,5,4.0,420.0,4,184.0
4,7,60267,0,9,2013,104,503,1764999.9999999998,81,4,1,5.0,226,1,0,14.16,68,275,8,387,438,4.0,3,4,37,6,3,0,4629,2089,1655,2807,1617,1614,1830,2430,44,4,4,5.8,22,2,200,9.0,26,5.0,540.0,5,184.0
4,8,120931,9,75,2013,1469,927,900000.0,189,3,1,5.0,226,1,1,22.7,47,131,31,446,333,4.0,3,6,120,42,3,0,4530,1775,1470,2700,1569,1582,1329,1640,22,5,4,5.3,5,2,170,10.2,26,4.0,420.0,4,184.0
4,7,12111,29,265,2022,8496,1970,950000.0,214,3,4,5.0,253,1,1,17.33,14,107,8,60,170,3.0,3,49,37,6,0,0,3993,1811,1606,2498,1490,1495,1230,1490,21,5,1,5.1,5,7,170,12.9,26,5.0,350.0,4,184.0
4,8,121671,2,29,2016,485,1248,450000.0,33,3,1,5.0,226,1,1,17.9,77,239,36,442,427,4.0,3,6,37,6,3,0,4597,1788,1477,2685,1490,1495,1545,1490,21,5,4,5.4,5,2,220,9.5,26,4.0,450.0,4,184.0
4,7,65573,20,183,2019,6393,2025,894999.9999999999,35,4,1,5.0,237,1,0,24.3,15,695,116,218,231,4.0,3,6,13,6,3,0,3995,1790,1640,2500,1490,1495,1205,1680,8,5,4,5.1,22,7,172,12.36,26,5.0,328.0,4,184.0
4,2,52887,9,89,2009,1586,1643,250000.0,43,3,4,5.0,226,1,1,20.36,12,636,110,228,34,4.0,3,49,22,6,0,0,3585,1595,1550,2380,1400,1385,960,1490,8,5,4,5.1,22,7,170,12.9,26,4.0,352.0,1,184.0
4,7,48457,8,62,2015,1313,564,1285000.0,68,2,4,5.0,226,1,0,12.0,89,315,116,476,273,4.0,3,68,37,6,0,0,4545,1820,1685,2620,1565,1565,1600,1490,8,0,4,5.1,5,2,190,10.0,26,5.0,589.0,5,184.0
4,2,51088,24,227,2013,6539,1918,325000.0,47,3,4,5.0,167,1,1,19.49,13,539,11,269,10,3.0,3,38,97,75,0,0,3801,1665,1530,2450,1490,1495,960,1490,8,5,4,4.65,22,7,160,15.0,26,5.0,251.0,4,184.0
4,2,0,20,184,2015,4310,1823,350000.0,207,3,4,5.0,226,1,1,20.51,148,542,116,295,593,3.0,3,49,12,6,0,0,3599,1495,1700,2400,1295,1290,885,1350,8,5,4,4.6,22,7,152,18.6,19,5.0,352.0,4,184.0
4,7,22000,13,107,2021,7107,1202,1390000.0,37,2,4,5.0,229,1,1,16.8,44,90,138,362,128,4.0,3,55,37,6,0,0,4315,1800,1645,2610,1490,1495,1404,1490,31,5,1,5.1,5,2,170,12.9,23,5.0,433.0,5,184.0
4,8,45316,9,86,2018,5967,1785,823000.0,123,5,4,5.0,253,1,1,17.0,51,126,116,450,149,4.0,3,49,37,6,0,0,4440,1729,1475,2600,1490,1495,1228,1490,21,5,4,5.1,5,7,170,11.31,13,4.0,480.0,4,184.0
4,7,16858,13,107,2019,7122,1163,1395000.0,228,2,4,5.0,253,1,0,16.5,23,156,110,371,290,4.0,3,42,37,6,3,0,4315,1800,1645,2610,1490,1495,1535,1490,54,5,1,5.1,5,2,170,12.9,23,5.0,433.0,5,184.0
4,4,105000,30,289,2014,2275,585,790000.0,48,2,1,7.0,234,1,1,12.99,99,4,57,159,224,4.0,3,6,37,6,3,0,4585,1765,1760,2750,1510,1510,1680,2300,8,7,4,5.4,22,7,155,13.3,26,5.0,300.0,3,184.0
4,2,31850,27,238,2019,7428,1449,342000.0,72,4,4,5.0,238,1,1,22.25,142,490,116,6,569,3.0,3,49,37,6,0,0,3731,1579,1474,2520,1490,1495,690,1490,8,5,1,5.1,5,7,170,12.9,5,5.0,279.0,4,184.0
4,8,135213,8,59,2013,1173,1804,270000.0,137,3,1,5.0,388,1,1,25.8,45,751,23,471,231,4.0,3,49,37,6,3,0,3990,1680,1505,2405,1490,1495,1055,1490,8,5,4,4.7,5,7,170,17.0,26,4.0,400.0,2,184.0
4,8,88378,8,59,2014,1164,1515,358000.0,83,3,1,5.0,232,1,1,25.8,45,751,136,471,231,4.0,3,49,37,6,3,0,3990,1680,1505,2405,1490,1495,1055,1490,8,5,4,4.7,5,7,170,17.0,26,4.0,400.0,4,184.0
4,8,191867,20,180,2016,4209,1764,500000.0,32,3,1,5.0,226,1,1,26.59,15,606,138,220,209,4.0,3,4,14,44,3,0,3995,1695,1555,2430,1485,1495,1055,1505,8,5,4,4.8,22,7,169,13.8,26,4.0,352.0,4,184.0
4,8,65808,20,180,2012,4242,1764,410000.0,152,3,1,5.0,226,1,1,23.4,15,606,115,220,209,4.0,3,4,14,44,3,0,3995,1695,1555,2430,1485,1495,1060,1505,8,5,4,4.8,22,7,170,12.9,26,4.0,352.0,2,184.0
4,7,20135,24,225,2021,8128,1945,650000.0,107,3,4,5.0,253,1,1,18.75,149,585,9,191,608,3.0,8,53,23,6,0,0,3994,1758,1572,2500,1490,1495,939,1490,8,5,1,5.0,5,7,170,17.7,26,5.0,336.0,4,184.0
4,8,29882,28,248,2019,7203,438,2290000.0,87,2,4,5.0,253,1,0,15.1,61,289,8,106,310,4.0,3,23,130,72,3,0,4670,1814,1476,2688,1539,1512,1330,1860,44,5,4,5.2,5,2,220,8.26,26,4.0,590.0,4,155.0
4,7,33831,16,122,2020,7486,1607,1500000.0,196,3,4,5.0,253,1,0,13.96,35,178,116,278,318,4.0,3,49,37,6,3,0,4655,1835,1760,2750,1490,1495,1800,1490,21,5,4,5.1,5,2,170,12.9,0,5.0,587.0,5,184.0
4,2,61334,20,184,2018,4310,1823,380000.0,158,3,4,5.0,226,1,1,20.51,148,542,116,295,593,3.0,3,49,12,6,0,0,3599,1495,1700,2400,1295,1290,885,1350,8,5,4,4.6,22,7,152,18.6,19,5.0,352.0,4,184.0
4,8,69383,1,14,2017,198,675,1700000.0,175,3,1,5.0,230,4,0,22.69,74,335,67,407,459,4.0,3,6,37,6,3,0,4824,1811,1429,2810,1544,1583,1620,1490,68,7,4,5.5,5,2,230,7.2,26,4.0,480.0,5,184.0
4,7,157312,17,138,2009,3695,1250,450000.0,185,3,1,9.0,219,2,1,12.05,83,122,75,5,357,4.0,3,4,37,6,3,0,4430,1817,1975,2680,1490,1495,1870,2510,8,5,4,5.6,5,7,170,12.9,26,5.0,352.0,4,184.0
4,2,51531,9,90,2017,5692,120,500000.0,122,3,4,5.0,226,1,1,18.6,12,647,57,320,53,4.0,3,49,37,6,0,0,3985,1734,1505,2570,1505,1503,1066,1490,8,5,4,5.2,5,7,170,13.2,13,5.0,295.0,4,184.0
4,7,88098,13,107,2019,7115,1190,945000.0,195,3,1,5.0,253,1,1,20.8,41,89,54,73,324,4.0,3,6,37,6,3,0,4315,1800,1645,2610,1490,1495,1475,1490,31,5,1,5.1,5,2,170,12.9,23,5.0,433.0,4,184.0
4,7,96000,8,60,2016,1180,2103,525000.0,50,2,1,7.0,216,1,1,21.9,45,751,57,467,231,4.0,3,23,4,6,3,0,4453,1735,1666,2662,1490,1495,1289,1490,21,5,4,5.5,5,7,170,12.9,26,5.0,223.0,4,184.0
4,7,77901,9,85,2019,6947,1554,975000.0,142,2,1,5.0,253,1,1,23.7,30,699,9,278,255,4.0,3,6,37,6,0,0,3995,1770,1605,2500,1490,1495,1220,1490,31,5,4,5.1,5,7,170,12.9,0,5.0,352.0,4,190.0
4,8,133946,28,247,2008,3056,842,564000.0,42,3,1,5.0,226,1,1,17.5,64,52,21,278,304,4.0,8,23,106,52,3,0,3995,1734,1530,2520,1490,1495,1103,1490,8,5,4,5.1,22,2,192,11.8,26,4.0,352.0,3,184.0
4,2,70593,9,89,2016,1579,1641,326000.0,33,4,4,5.0,226,1,1,19.81,3,560,116,265,613,4.0,8,49,37,6,0,0,3585,1595,1550,2380,1400,1385,860,1490,8,5,4,4.7,22,7,165,14.3,13,5.0,225.0,4,184.0
4,2,82556,9,90,2015,1480,1337,465000.00000000006,224,5,4,5.0,226,1,1,18.6,12,647,138,320,53,4.0,3,49,37,6,0,0,3985,1734,1505,2570,1505,1503,1066,1490,8,5,4,5.2,5,7,170,13.2,13,5.0,295.0,4,184.0
4,2,42160,20,184,2009,4339,1280,180000.0,77,3,4,5.0,218,1,1,18.9,2,557,9,252,581,3.0,3,49,37,6,0,0,3595,1475,1700,2400,1295,1290,870,1350,8,5,4,4.6,22,7,170,12.9,23,4.0,352.0,1,184.0
4,8,99367,20,180,2018,5834,2021,710000.0,141,4,1,5.0,230,1,1,28.4,15,603,116,220,209,4.0,3,4,37,6,3,0,3995,1735,1515,2450,1530,1520,1103,1490,8,5,4,4.8,5,7,170,13.03,26,4.0,378.0,3,184.0
4,8,95329,9,86,2018,5967,1785,794000.0,227,5,4,5.0,253,1,1,17.0,51,126,8,450,149,4.0,3,49,37,6,0,0,4440,1729,1475,2600,1490,1495,1228,1490,21,5,4,5.1,5,7,170,11.31,13,4.0,480.0,4,184.0
4,8,72000,20,180,2015,4210,1806,465000.00000000006,49,2,4,5.0,220,1,1,20.85,12,659,138,291,62,4.0,3,49,29,16,0,0,3995,1695,1555,2430,1485,1495,945,1415,8,5,4,4.8,22,7,158,12.6,26,4.0,352.0,4,184.0
4,2,137537,9,90,2011,1636,211,150000.0,116,3,1,5.0,226,2,1,21.9,30,718,138,234,259,4.0,3,4,37,6,0,0,3940,1710,1505,2525,1505,1503,1120,1490,16,5,4,5.1,5,2,170,12.9,26,5.0,352.0,2,184.0
4,8,98000,8,63,2014,1284,2087,520000.0,48,2,1,5.0,226,1,1,26.0,45,751,138,468,231,4.0,3,23,72,30,3,0,4440,1695,1495,2600,1480,1465,1150,1490,22,5,4,5.3,5,7,190,10.0,26,4.0,510.0,4,184.0
4,8,152098,2,29,2010,477,1248,361000.0,44,3,1,5.0,226,4,1,18.3,72,194,138,177,393,4.0,8,4,37,6,0,0,4597,1788,1477,2685,1544,1558,1520,1490,8,5,4,5.1,5,2,170,12.9,26,4.0,352.0,4,184.0
4,8,88329,27,242,2013,5130,1032,390000.0,99,2,1,5.0,226,1,1,21.64,36,670,116,464,234,4.0,3,23,37,6,3,0,4425,1695,1505,2600,1480,1485,1080,1490,8,5,4,5.3,22,7,160,16.0,26,4.0,490.0,3,184.0
4,7,126000,30,285,2016,2256,733,2450000.0,69,2,1,7.0,226,3,0,11.5,117,258,116,178,406,4.0,3,15,37,6,3,0,4705,1840,1850,2750,1540,1540,1885,2505,4,10,4,5.6,22,16,170,12.9,26,5.0,352.0,5,184.0
4,2,114866,20,175,2009,4157,1806,93982.0,96,2,4,5.0,222,3,1,21.1,12,675,138,290,55,4.0,3,53,37,6,0,0,3715,1680,1620,2360,1490,1495,1100,1520,16,5,4,5.1,25,7,170,14.2,26,5.0,352.0,2,184.0
4,2,27723,20,157,2021,6779,2071,600000.0,213,3,4,5.0,218,1,1,21.01,12,646,72,59,44,4.0,3,49,37,6,0,0,3995,1745,1510,2520,1505,1515,1103,1340,8,5,1,4.9,5,7,170,12.36,26,5.0,339.0,4,184.0
4,8,57847,30,281,2009,6151,445,395000.0,132,2,4,5.0,226,1,0,14.53,58,162,138,227,183,4.0,3,33,37,6,0,0,4620,1776,1475,2700,1530,1535,1370,1490,44,5,4,5.3,22,21,170,10.42,26,4.0,475.0,3,184.0
4,8,46557,9,86,2021,7729,1548,980000.0,89,3,4,5.0,253,1,1,17.7,44,85,102,83,125,4.0,7,56,37,6,0,0,4440,1729,1475,2600,1490,1495,1180,1490,21,5,1,5.1,5,7,170,12.9,23,4.0,352.0,4,184.0
4,2,37983,20,184,2016,4310,1823,360000.0,208,3,4,5.0,226,1,1,20.51,148,542,138,295,593,3.0,3,49,12,6,0,0,3599,1495,1700,2400,1295,1290,885,1350,8,5,4,4.6,22,7,152,18.6,19,5.0,352.0,4,184.0
4,2,152783,20,154,2010,3902,1250,68063.0,133,3,4,5.0,231,2,1,19.7,141,480,115,278,557,3.0,8,49,10,6,0,0,3495,1475,1460,2360,1295,1290,705,1140,8,10,3,5.1,5,7,170,17.7,26,5.0,352.0,0,184.0
4,8,69856,21,197,2012,4692,623,1250000.0,188,4,1,5.0,226,1,0,14.84,80,264,138,196,451,4.0,3,23,37,34,0,0,4591,1770,1447,2760,1549,1552,1610,2115,44,7,4,5.42,22,21,170,8.5,16,4.0,475.0,4,184.0
4,7,60091,0,9,2013,104,503,1850000.0,29,4,1,5.0,226,1,0,14.16,68,275,9,387,438,4.0,3,4,37,6,3,0,4629,2089,1655,2807,1617,1614,1830,2430,44,4,4,5.8,22,2,200,9.0,26,5.0,540.0,5,184.0
4,2,50501,20,179,2017,4174,1288,450000.0,175,3,4,5.0,226,1,1,20.4,12,657,47,291,44,4.0,3,49,29,16,0,0,3840,1735,1530,2450,1490,1495,1103,1315,8,5,4,4.8,22,7,165,12.6,19,5.0,352.0,4,184.0
4,2,40960,20,160,2020,10362,1828,500000.0,196,5,0,5.0,259,1,1,18.9,148,496,116,296,579,3.0,3,49,37,6,0,0,3695,1655,1555,2435,1430,1440,905,1320,16,5,1,5.1,22,7,170,12.9,23,5.0,352.0,4,184.0
4,2,65000,9,77,2018,5602,95,485000.0,86,2,4,5.0,253,1,1,18.9,12,648,138,320,37,4.0,3,49,37,6,0,0,3765,1660,1520,2425,1479,1493,1100,1490,8,5,4,4.8,5,7,165,12.9,13,5.0,256.0,4,184.0
4,2,74232,20,179,2014,4206,2022,429000.0,67,4,1,5.0,226,1,1,22.9,15,606,138,220,209,4.0,3,4,14,44,3,0,3850,1695,1530,2430,1475,1485,1080,1505,8,5,4,4.8,22,7,170,12.9,26,5.0,352.0,3,184.0
4,2,38892,20,184,2015,4310,1823,347000.0,224,4,4,5.0,215,1,1,20.51,148,542,138,295,593,3.0,3,49,12,6,0,0,3599,1495,1700,2400,1295,1290,885,1350,8,5,4,4.6,22,7,152,18.6,19,5.0,352.0,4,184.0
4,8,72602,9,86,2016,1787,365,695000.0,139,2,1,5.0,226,3,0,19.08,47,132,138,427,337,4.0,3,6,89,42,3,0,4375,1700,1475,2570,1490,1495,1270,1490,3,5,4,5.2,5,7,190,10.62,13,4.0,465.0,3,184.0
4,7,82882,1,23,2014,370,2144,2450000.0,172,4,1,5.0,215,1,0,11.7,119,397,14,506,535,6.0,3,23,143,36,3,0,4886,2184,1762,2933,1644,1650,2145,2780,68,0,4,5.1,24,27,170,7.6,26,5.0,352.0,6,184.0
4,7,79329,0,7,2017,8117,656,2325000.0,33,4,1,5.0,226,3,1,17.32,68,158,116,381,386,4.0,3,4,37,6,3,0,4388,2019,1608,2603,1571,1575,1520,2030,21,5,4,5.9,5,2,202,9.9,26,5.0,460.0,4,184.0
4,8,63959,20,180,2013,4238,1806,400000.0,100,3,4,5.0,226,1,1,19.1,12,677,138,291,55,4.0,3,49,29,1,0,0,3995,1695,1555,2430,1485,1495,970,1415,8,5,4,4.8,22,7,169,12.6,26,4.0,352.0,2,184.0
4,2,10801,29,253,2022,7250,1934,900000.0,38,3,4,5.0,253,1,1,19.33,14,687,138,47,43,3.0,3,49,37,6,0,0,3990,1755,1523,2501,1490,1495,1135,1490,16,5,1,5.0,5,7,170,12.9,26,5.0,345.0,4,184.0
4,7,86580,30,285,2015,2254,737,1300000.0,191,3,1,7.0,229,3,1,13.0,117,256,125,205,406,4.0,3,14,37,6,3,0,4705,1840,1850,2750,1540,1540,1880,2505,8,5,4,5.6,22,16,170,12.9,26,5.0,296.0,5,184.0
4,8,30751,28,249,2015,3126,392,330000.0,224,3,4,5.0,226,3,0,14.3,55,30,35,344,156,4.0,3,49,37,6,0,0,4386,1699,1466,2552,1490,1495,1180,1720,22,5,4,5.3,5,7,186,12.1,26,4.0,460.0,3,184.0
4,2,151231,20,184,2014,4310,1823,250000.0,30,3,4,5.0,226,1,1,20.51,148,542,116,295,593,3.0,3,49,12,6,0,0,3599,1495,1700,2400,1295,1290,885,1350,8,5,4,4.6,22,7,152,18.6,19,5.0,352.0,4,184.0
4,7,49000,13,107,2020,7118,1206,1575000.0,88,2,1,5.0,253,1,1,20.8,41,89,110,73,324,4.0,3,6,37,6,3,0,4315,1800,1645,2610,1490,1495,1535,1490,31,5,1,5.1,5,2,170,12.9,23,5.0,433.0,5,184.0
4,7,49000,13,107,2019,7122,1163,1475000.0,87,2,4,5.0,229,1,0,16.5,23,156,138,371,290,4.0,3,42,37,6,3,0,4315,1800,1645,2610,1490,1495,1535,1490,54,5,1,5.1,5,2,170,12.9,23,5.0,433.0,5,184.0
